!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,BATCH (DOME) ID,,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,DOME ID for Batch DOME,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,text,number,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,BATCH_DOME,BATCH_RUN#,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,BDID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"KURN057_1__15","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",15,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",1994-08-29,1994-09-28,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","492","1137","1994-11-09","1994-12-20","1994-12-28","1.4","193.9","229.6","43","0","",""
*,,"KURN057_1__16","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",16,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",1995-08-22,1995-09-21,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","731","1610","1995-11-03","1995-12-19","1995-12-27","1.2","166.8","262.4","64","0","",""
*,,"KURN057_1__17","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",17,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",1996-08-26,1996-09-25,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","826","1553","1996-11-06","1996-12-24","1997-01-01","1.0","231.8","247.1","54","3","",""
*,,"KURN057_1__18","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",18,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",1997-08-24,1997-09-23,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","579","1448","1997-11-05","1997-12-24","1998-01-01","1.2","138.1","247.3","63","2","",""
*,,"KURN057_1__19","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",19,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",1998-08-24,1998-09-23,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","801","1448","1998-11-04","1998-12-22","1998-12-30","0.9","238.8","241.1","53","0","",""
*,,"KURN057_1__20","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",20,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",1999-08-25,1999-09-24,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","698","1394","1999-11-06","1999-12-21","1999-12-29","1.1","286.9","246.2","56","0","",""
*,,"KURN057_1__21","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",21,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2000-08-31,2000-09-30,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","435","899","2000-11-12","2000-12-24","2001-01-01","0.7","113.5","187.8","42","0","",""
*,,"KURN057_1__22","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",22,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2001-08-23,2001-09-22,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","762","1418","2001-11-03","2001-12-20","2001-12-28","0.8","275.1","238.0","51","7","",""
*,,"KURN057_1__23","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",23,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2002-09-11,2002-10-11,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","475","899","2002-11-23","2003-01-06","2003-01-14","0.5","90.3","158.8","36","0","",""
*,,"KURN057_1__24","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",24,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2003-09-02,2003-10-02,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","455","868","2003-11-14","2003-12-27","2004-01-04","0.7","118.4","153.0","39","0","",""
*,,"KURN057_1__25","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",25,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2004-08-27,2004-09-26,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","672","1242","2004-11-07","2004-12-22","2004-12-30","0.8","78.4","191.0","43","0","",""
*,,"KURN057_1__26","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",26,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2005-08-28,2005-09-27,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","900","1642","2005-11-08","2005-12-23","2005-12-31","1.2","206.7","228.8","49","7","",""
*,,"KURN057_1__27","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",27,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2006-09-20,2006-10-20,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","154","363","2006-12-02","2007-01-11","2007-01-19","0.4","71.8","105.8","25","0","",""
*,,"KURN057_1__28","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",28,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2007-09-20,2007-10-20,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","106","305","2007-12-01","2008-01-10","2008-01-18","0.4","77.8","111.4","22","0","",""
*,,"KURN057_1__29","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",29,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2008-09-20,2008-10-20,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","36","195","2008-12-02","2009-01-08","2009-01-16","0.5","67.4","110.4","18","0","",""
*,,"KURN057_1__30","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",30,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2860,77.4995,"Chickpea",GF0005,"JG-11",2009-08-29,2009-09-28,,,,,,"",1,14,0,0,,,"","8bda0f299ec9e99b641187b56b23fa7dade9579cee88d1274668131a4cafadec","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","728","1476","2009-11-10","2009-12-28","2010-01-05","1.1","185.9","205.8","58","1","",""
*,,"KURN058_1__1","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",1,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1980-08-27,1980-09-26,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","65","226","1980-11-09","1980-12-17","1980-12-25","0.3","80.1","136.7","19","0","",""
*,,"KURN058_1__2","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",2,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1981-08-23,1981-09-22,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","878","1723","1981-11-03","1981-12-18","1981-12-26","1.4","169.2","249.2","55","5","",""
*,,"KURN058_1__3","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",3,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1982-08-23,1982-09-22,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","617","1484","1982-11-04","1982-12-17","1982-12-25","1.5","186.0","221.5","55","0","",""
*,,"KURN058_1__4","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",4,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1983-08-24,1983-09-23,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","906","1478","1983-11-04","1983-12-22","1983-12-30","0.6","129.7","187.0","45","1","",""
*,,"KURN058_1__5","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",5,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1984-09-20,1984-10-20,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","4","33","1984-12-02","1985-01-09","1985-01-17","0.1","9.6","41.7","4","0","",""
*,,"KURN058_1__6","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",6,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1985-09-04,1985-10-04,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","289","618","1985-11-15","1985-12-28","1986-01-05","0.6","90.9","142.1","30","0","",""
*,,"KURN058_1__7","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",7,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1986-08-29,1986-09-28,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","643","1144","1986-11-10","1986-12-26","1987-01-03","0.7","135.7","199.2","46","0","",""
*,,"KURN058_1__8","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",8,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1987-08-22,1987-09-21,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","558","1205","1987-11-03","1987-12-17","1987-12-25","1.2","225.1","235.4","51","0","",""
*,,"KURN058_1__9","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",9,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1988-08-26,1988-09-25,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","801","1467","1988-11-07","1988-12-26","1989-01-03","0.7","125.3","182.1","47","7","",""
*,,"KURN058_1__10","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",10,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1989-08-24,1989-09-23,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","794","1426","1989-11-05","1989-12-22","1989-12-30","0.7","185.7","207.9","49","0","",""
*,,"KURN058_1__11","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",11,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1990-08-25,1990-09-24,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","528","1326","1990-11-05","1990-12-19","1990-12-27","1.5","221.4","233.0","55","0","",""
*,,"KURN058_1__12","KURNOOL------FERTILITY1","KURNOOL-----IOFX-RCP8.5_MID","","","",12,"","IOFX",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000001,15.2851,77.5010,"Chickpea",GF0005,"JG-11",1991-08-23,1991-09-22,,,,,,"",1,17,0,0,,,"","492309a009696813928b74ffaecb9fc2e528d0fde0c3d167af632a0f0978dda7","ef203e4d93aed8c46136e73a255dde09a430dd7e160cce2d2ef72fa543f30086","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","73ca0b74f247fe3ec4e7874fba76161554319488462c0110da94687325b2c943","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","776","1673","1991-11-04","1991-12-18","1991-12-26","1.6","192.4","249.1","58","0","",""
